ticker,model,fold_id,n_train,n_test,alpha,intercept,coef_abs_sum,coef_abs_max,pred_sd_over_train_sd,C,p_up_mean,p_up_sd,single_class
NVDA,Ridge (returns),5,2268,252,10000.0,0.0010422868165204664,0.0027254736573613146,0.00029833782949407176,0.03910827068420052,,,,
NVDA,Ridge (returns),6,2520,252,10000.0,0.0010187190766761175,0.003415126858296046,0.0004736877847503759,0.06943374172979241,,,,
NVDA,Ridge (returns),7,2772,252,1000.0,0.001244339455426517,0.011465499209249568,0.0021111566475981065,0.12262451657597906,,,,
NVDA,Ridge (returns),8,3024,252,1000.0,0.0013797499322786679,0.011652783516459824,0.0020745890037922126,0.15787437041348748,,,,
NVDA,Ridge (returns),9,3276,252,10000.0,0.0012709553227450412,0.003600042987637846,0.0005761314442400921,0.03830131815061523,,,,
NVDA,Ridge (returns),10,3528,252,10000.0,0.0015345457326430537,0.0035849914203582474,0.0005636283019158817,0.05240084748839251,,,,
NVDA,Ridge (returns),11,3780,252,10000.0,0.001505767959045199,0.003815754671137064,0.0005776869230336768,0.05908767589986459,,,,
NVDA,Logistic (direction),0,1008,252,,-0.039682861651835356,0.035554110803472906,,,0.0001,0.4898446921897552,0.0034454385797056354,False
NVDA,Logistic (direction),1,1260,252,,-0.012703007654947968,0.03414571219106088,,,0.0001,0.49668439382400753,0.004185046528789428,False
NVDA,Logistic (direction),2,1512,252,,0.005338466174750274,0.03954650634655653,,,0.0001,0.4986019647189208,0.004660976163168083,False
NVDA,Logistic (direction),3,1764,252,,0.05211810693565189,0.03349234079668801,,,0.0001,0.5126722838463598,0.002360299144419344,False
NVDA,Logistic (direction),4,2016,252,,0.08138874200142207,0.04465643867992991,,,0.0001,0.5194556721557291,0.004641667206220292,False
NVDA,Logistic (direction),5,2268,252,,0.07589492654033667,0.0554012240962056,,,0.0001,0.5199955907944137,0.007038026200139588,False
NVDA,Logistic (direction),6,2520,252,,0.08445982316158726,0.32819170467796416,,,0.001,0.5375705372153042,0.0267110867411046,False
NVDA,Logistic (direction),7,2772,252,,0.10310706107983272,0.38864111037363697,,,0.001,0.5342723208851562,0.03450731679615613,False
NVDA,Logistic (direction),8,3024,252,,0.1076912510475955,0.3292781473923467,,,0.001,0.5080263041760593,0.03517195301082659,False
NVDA,Logistic (direction),9,3276,252,,0.10282879923688039,0.07321934186674213,,,0.0001,0.5204302443239429,0.006612632903254961,False
NVDA,Logistic (direction),10,3528,252,,0.11448291002517973,0.06672703343526765,,,0.0001,0.5271369229385393,0.008031222281353934,False
NVDA,Logistic (direction),11,3780,252,,0.11557062661346541,0.07862159673386811,,,0.0001,0.5277054310803808,0.00923057357173394,False
AVGO,Ridge (returns),0,1008,252,10000.0,0.0012342218944120908,0.0021380694559317045,0.00017032893329637969,0.044372937817712496,,,,
AVGO,Ridge (returns),1,1260,252,1000.0,0.0015660624272221919,0.00927983067834966,0.0010793813486736155,0.1004109225473954,,,,
AVGO,Ridge (returns),2,1512,252,1000.0,0.0014124165879567765,0.010710921420633788,0.0008827585333737875,0.06919051034776119,,,,
AVGO,Ridge (returns),3,1764,252,1000.0,0.001434252858068709,0.010717793157234569,0.0009934861094021861,0.08071711364533683,,,,
AVGO,Ridge (returns),4,2016,252,1000.0,0.0013130136857623202,0.010317820027922557,0.0009972960659269552,0.10850580747962778,,,,
AVGO,Ridge (returns),5,2268,252,1000.0,0.0012672535549512888,0.011110319828781575,0.0011257839921057604,0.17881813327860124,,,,
AVGO,Ridge (returns),6,2520,252,10000.0,0.0009919284046906597,0.003234403451834405,0.0003430271953040056,0.07273032231170014,,,,
AVGO,Ridge (returns),7,2772,252,10000.0,0.0012424650118297005,0.0038792750420528657,0.00040914619031900073,0.07004223407298682,,,,
AVGO,Ridge (returns),8,3024,252,10000.0,0.0012293461049390367,0.003927462874892267,0.00041312871650462,0.09129141127808842,,,,
AVGO,Ridge (returns),9,3276,252,10000.0,0.0011595285324786158,0.003850711897637793,0.00039309790524901943,0.06254700728749027,,,,
AVGO,Ridge (returns),10,3528,252,10000.0,0.001294840777442984,0.00356151122227379,0.00038043374319928153,0.08767491911857368,,,,
AVGO,Ridge (returns),11,3780,252,10000.0,0.0013001007779951362,0.0038563378335986923,0.0003999361325127553,0.0966189821229152,,,,
AVGO,Logistic (direction),0,1008,252,,0.131659430284972,0.34585207403583357,,,0.001,0.532082011037572,0.03177831504762713,False
AVGO,Logistic (direction),1,1260,252,,0.1630220357927988,0.3478295281892297,,,0.001,0.5420035643795322,0.0321391603606396,False
AVGO,Logistic (direction),2,1512,252,,0.1249079359632532,0.33474968816855594,,,0.001,0.5303136255302455,0.01913072059105002,False
AVGO,Logistic (direction),3,1764,252,,0.14539601512117523,0.060309131863831834,,,0.0001,0.5375262905432623,0.005276344881254961,False
AVGO,Logistic (direction),4,2016,252,,0.13321366167107615,0.06528073859662781,,,0.0001,0.5343386875939266,0.007865342625814339,False
AVGO,Logistic (direction),5,2268,252,,0.13783563813828714,0.060899133240755195,,,0.0001,0.5365196124212708,0.009645072080731718,False
AVGO,Logistic (direction),6,2520,252,,0.13517642647420794,0.06739414545790479,,,0.0001,0.5301112810661234,0.007711537776478971,False
AVGO,Logistic (direction),7,2772,252,,0.15405257646413306,0.35439421871829313,,,0.001,0.5398087896950301,0.02714332347753099,False
AVGO,Logistic (direction),8,3024,252,,0.15180529525346234,0.3571133635605642,,,0.001,0.54262360496445,0.036449629648392344,False
AVGO,Logistic (direction),9,3276,252,,0.1399479463118341,0.37470806601248957,,,0.001,0.5199907929044938,0.02810771964426053,False
AVGO,Logistic (direction),10,3528,252,,0.1420608251955639,0.09735710592361185,,,0.0001,0.5351076475422988,0.017534110866530794,False
AVGO,Logistic (direction),11,3780,252,,0.13435635129113302,0.35700986641677634,,,0.001,0.5253404833970892,0.038934370872501116,False
CRM,Ridge (returns),0,1008,252,100000.0,0.001125676335940626,0.0002322544619483199,1.4525020130026463e-05,0.003954129437165917,,,,
CRM,Ridge (returns),1,1260,252,10000.0,0.0010111797751853895,0.0019951071820274164,0.0001592612852693655,0.030272099486482587,,,,
CRM,Ridge (returns),2,1512,252,100000.0,0.0008817059775024712,0.0003246837339515396,2.1338679914819878e-05,0.005557233541824724,,,,
CRM,Ridge (returns),3,1764,252,100000.0,0.0008309099158158933,0.0003602601621792599,2.334050190731311e-05,0.0051399418262911235,,,,
CRM,Ridge (returns),4,2016,252,100000.0,0.0009298992143184175,0.00037286709469266395,2.469946169455668e-05,0.00992017251539541,,,,
CRM,Ridge (returns),5,2268,252,10000.0,0.0009450605080961348,0.0021948594191158856,0.00017214286865647668,0.05722946047210186,,,,
CRM,Ridge (returns),6,2520,252,10000.0,0.0007874210184663285,0.002612732832000111,0.0002646613242452705,0.0708273563822032,,,,
CRM,Ridge (returns),7,2772,252,1000.0,0.0008672626897867842,0.011684836965530111,0.001547606461115763,0.10675794229490979,,,,
CRM,Ridge (returns),8,3024,252,1000.0,0.000805119392014848,0.011921932362578987,0.0016471679435496398,0.15193062694521378,,,,
CRM,Ridge (returns),9,3276,252,1000.0,0.0006979778660229639,0.01217024881445855,0.0016291932665906887,0.07680419728664215,,,,
CRM,Ridge (returns),10,3528,252,1000.0,0.0007877533286323452,0.012231606137626923,0.0016619494137061252,0.09133017079229275,,,,
CRM,Ridge (returns),11,3780,252,1000.0,0.0007188278324245399,0.012455379007080448,0.00154699231161152,0.09129564740999793,,,,
CRM,Logistic (direction),0,1008,252,,0.0476802072752089,0.03982600925670432,,,0.0001,0.513330716905207,0.0038502938888734634,False
CRM,Logistic (direction),1,1260,252,,0.0413240283112119,0.05468373802033849,,,0.0001,0.5123770592671454,0.006326091335001151,False
CRM,Logistic (direction),2,1512,252,,0.05298478925108452,0.0672878688089341,,,0.0001,0.5141534933533883,0.006980334655995657,False
CRM,Logistic (direction),3,1764,252,,0.03184996182010513,0.07503228293922033,,,0.0001,0.5055644339071846,0.0060337014879091495,False
CRM,Logistic (direction),4,2016,252,,0.05767588719068207,0.2988854607476815,,,0.001,0.5151356071829596,0.026086022137264714,False
CRM,Logistic (direction),5,2268,252,,0.08310203800219422,0.08054309741343461,,,0.0001,0.5237891678152058,0.010968183915445174,False
CRM,Logistic (direction),6,2520,252,,0.0797075678156711,0.3042031947566496,,,0.001,0.502434137957367,0.04036746577546775,False
CRM,Logistic (direction),7,2772,252,,0.09412937002680473,0.31574580442421785,,,0.001,0.5347197837704937,0.030007897798411867,False
CRM,Logistic (direction),8,3024,252,,0.08884958499500473,0.30338354968510145,,,0.001,0.5217385195215504,0.040929384091881425,False
CRM,Logistic (direction),9,3276,252,,0.0770454912528342,0.09511583053394498,,,0.0001,0.5152738976434349,0.0100664655004052,False
CRM,Logistic (direction),10,3528,252,,0.08528727888607572,0.09285107985681597,,,0.0001,0.5232341065754945,0.01245342568674062,False
CRM,Logistic (direction),11,3780,252,,0.08161047241763664,0.0938768379814578,,,0.0001,0.524829704277832,0.012404147011428284,False
ORCL,Ridge (returns),0,1008,252,1000000.0,0.0004660161745571016,1.4235889521991211e-05,1.085620988281403e-06,0.00026126894857551175,,,,
ORCL,Ridge (returns),1,1260,252,1000000.0,0.00048342750623734645,1.7225219482977872e-05,1.5814924380020269e-06,0.0004759747144588665,,,,
ORCL,Ridge (returns),2,1512,252,1000000.0,0.0003580007685304299,2.1419286131524777e-05,1.7403336314591755e-06,0.00048615874696060604,,,,
ORCL,Ridge (returns),3,1764,252,100000.0,0.00038190092217319535,0.00021094268241162218,1.761480158605183e-05,0.005843076593664722,,,,
ORCL,Ridge (returns),4,2016,252,100000.0,0.0004060613811384283,0.00021541658258915832,1.624226401724865e-05,0.00868129824758972,,,,
ORCL,Ridge (returns),5,2268,252,100000.0,0.0003738229365375882,0.000247146963593644,1.7459394082777295e-05,0.01136057764409369,,,,
ORCL,Ridge (returns),6,2520,252,10000.0,0.000281734323270709,0.0020964213986196046,0.0002647828399292443,0.07338141677347676,,,,
ORCL,Ridge (returns),7,2772,252,10000.0,0.00040121149047984034,0.002547097448418451,0.0002538238137573677,0.08481752921517709,,,,
ORCL,Ridge (returns),8,3024,252,10000.0,0.00044198446081236697,0.0024358575941700773,0.00025924281699285886,0.08884023173598182,,,,
ORCL,Ridge (returns),9,3276,252,10000.0,0.0004345364649531287,0.0025453322763755973,0.0002456746629631701,0.06380611569985176,,,,
ORCL,Ridge (returns),10,3528,252,10000.0,0.0005175965445790742,0.0025112871479470635,0.000251243441774395,0.0762546237980191,,,,
ORCL,Ridge (returns),11,3780,252,10000.0,0.0005326537289650495,0.002559964007546236,0.00021617238859601001,0.12618597761597924,,,,
ORCL,Logistic (direction),0,1008,252,,0.06749378612970286,0.0339345307729473,,,0.0001,0.5171669031458805,0.0032186423007266006,False
ORCL,Logistic (direction),1,1260,252,,0.06686096019060161,0.2527447949725333,,,0.001,0.5273151704800593,0.023002454739687043,False
ORCL,Logistic (direction),2,1512,252,,0.04793125712875363,0.24363424766394126,,,0.001,0.5128920462455054,0.02017738954297672,False
ORCL,Logistic (direction),3,1764,252,,0.05908217856160783,0.053559758168200335,,,0.0001,0.5132829341899557,0.006264321405335234,False
ORCL,Logistic (direction),4,2016,252,,0.07548865907532396,0.06021295936625138,,,0.0001,0.5190787978879311,0.00854411660559686,False
ORCL,Logistic (direction),5,2268,252,,0.09202130367810894,0.2711165286366201,,,0.001,0.5287603689107825,0.025638547008974364,False
ORCL,Logistic (direction),6,2520,252,,0.09539206325198726,0.06999798823691701,,,0.0001,0.5226518546135251,0.009306989762869661,False
ORCL,Logistic (direction),7,2772,252,,0.09838942081896734,0.3201484534483308,,,0.001,0.5224792382846358,0.03615454495468861,False
ORCL,Logistic (direction),8,3024,252,,0.0993463112908615,0.3281053948174037,,,0.001,0.5226649113974839,0.03313870348654798,False
ORCL,Logistic (direction),9,3276,252,,0.0929825001664995,0.07007077769485426,,,0.0001,0.5202219831102802,0.008504642515522303,False
ORCL,Logistic (direction),10,3528,252,,0.10793717330797245,0.07827182218706762,,,0.0001,0.5265103187654218,0.009744615739448301,False
ORCL,Logistic (direction),11,3780,252,,0.11029853418857592,0.0840713766530996,,,0.0001,0.532858467712522,0.018003511623306257,False
GOOGL,Ridge (returns),0,1008,252,1000000.0,0.0007561871747465271,8.911429175490056e-06,9.490853304560876e-07,0.00013730102136067147,,,,
GOOGL,Ridge (returns),1,1260,252,1000000.0,0.000550669657226091,1.0120918806445538e-05,1.089966716175005e-06,0.00017108652995209724,,,,
GOOGL,Ridge (returns),2,1512,252,1000000.0,0.0006523039173885953,1.4820022536952795e-05,1.3635834058792566e-06,0.00018433455419524793,,,,
GOOGL,Ridge (returns),3,1764,252,1000000.0,0.0006384243695100229,1.5046300198712436e-05,1.396180699094299e-06,0.00023227476237120784,,,,
GOOGL,Ridge (returns),4,2016,252,1000000.0,0.0006736588306393774,1.563307247718797e-05,1.3036954786087651e-06,0.00038919091145632,,,,
GOOGL,Ridge (returns),5,2268,252,1000000.0,0.0006467503697669599,2.1051872527181235e-05,1.4229131333730372e-06,0.0008605095164964183,,,,
GOOGL,Ridge (returns),6,2520,252,10000.0,0.0005430895342650538,0.0016831057885382998,0.0002643998892571159,0.04856853132428501,,,,
GOOGL,Ridge (returns),7,2772,252,10000.0,0.0007104110327805905,0.0019844553490406076,0.000255897568021918,0.04705531519462489,,,,
GOOGL,Ridge (returns),8,3024,252,10000.0,0.0007487687072499932,0.0019380619492697028,0.00023943056233725196,0.06266637807097863,,,,
GOOGL,Ridge (returns),9,3276,252,10000.0,0.0006116902897812773,0.0020205697674169232,0.00025254565427877,0.03347101979875601,,,,
GOOGL,Ridge (returns),10,3528,252,10000.0,0.0006647407289180451,0.0019826165621067357,0.00025572123635414994,0.04958568791539466,,,,
GOOGL,Ridge (returns),11,3780,252,10000.0,0.0006599354383947615,0.0019535994978990487,0.00025619157026459305,0.05647882471420502,,,,
GOOGL,Logistic (direction),0,1008,252,,0.07949423192649396,0.02999998041583868,,,0.0001,0.5190227442549029,0.0025388317918869554,False
GOOGL,Logistic (direction),1,1260,252,,0.06666183600120408,0.031915883378845836,,,0.0001,0.5173292087817655,0.003008867966795356,False
GOOGL,Logistic (direction),2,1512,252,,0.08219598002359216,0.034279757263239834,,,0.0001,0.5196846216265564,0.0021331458117770236,False
GOOGL,Logistic (direction),3,1764,252,,0.0885092155033463,0.04262260538296397,,,0.0001,0.5204218101458548,0.003617047630267587,False
GOOGL,Logistic (direction),4,2016,252,,0.10538787790240138,0.04497565995115862,,,0.0001,0.5270754431342288,0.003999526547682281,False
GOOGL,Logistic (direction),5,2268,252,,0.08833784636809407,0.05344470659563326,,,0.0001,0.5229261662157974,0.00676739073321075,False
GOOGL,Logistic (direction),6,2520,252,,0.09542575203820779,0.05311335186987399,,,0.0001,0.5249766763122482,0.006283649970049599,False
GOOGL,Logistic (direction),7,2772,252,,0.1127174083089537,0.06339910554300596,,,0.0001,0.5288812807601575,0.006109022179583833,False
GOOGL,Logistic (direction),8,3024,252,,0.12203993373243965,0.06399959462254416,,,0.0001,0.5328013952566095,0.00843719870066504,False
GOOGL,Logistic (direction),9,3276,252,,0.10157094938569385,0.06349071421555778,,,0.0001,0.5191506502218264,0.005357632687015534,False
GOOGL,Logistic (direction),10,3528,252,,0.10793871836718824,0.06939322331421408,,,0.0001,0.5240618385932044,0.008115148560384594,False
GOOGL,Logistic (direction),11,3780,252,,0.11874562252595447,0.06504872629131432,,,0.0001,0.5250204978490431,0.008372857430547916,False
META,Ridge (returns),0,1008,252,1000000.0,0.001657659819620061,1.4634022025352636e-05,1.4444707718104513e-06,0.00013693806153061645,,,,
META,Ridge (returns),1,1260,252,1000000.0,0.0015791091563743462,1.5847143744677723e-05,1.5688904676426832e-06,0.0002756066907922355,,,,
META,Ridge (returns),2,1512,252,1000000.0,0.0013429825182370136,2.018211859467588e-05,1.6277486807047378e-06,0.000465686692715732,,,,
META,Ridge (returns),3,1764,252,1000000.0,0.0011680994782111214,2.2241160507701564e-05,2.0659808928974186e-06,0.000762720667386892,,,,
META,Ridge (returns),4,2016,252,10000.0,0.00117995333536699,0.0022341283507386735,0.00034870798646295713,0.04105224701907939,,,,
META,Ridge (returns),5,2268,252,10000.0,0.0012086000470090748,0.002424929094577229,0.00034359348708324033,0.06179845880035556,,,,
META,Ridge (returns),6,2520,252,10000.0,0.0007925203819848079,0.0024549356139225717,0.00035776456202285414,0.051352561056777976,,,,
META,Ridge (returns),7,2772,252,10000.0,0.0009435491040630739,0.0027841410535273266,0.00033628016159307865,0.03293227918090461,,,,
META,Ridge (returns),8,3024,252,10000.0,0.0010093442954559543,0.0028934372059383436,0.00033024471337475856,0.04933890550827164,,,,
META,Ridge (returns),9,3276,252,10000.0,0.0010697463001758181,0.0029490242875274916,0.00034375126262488874,0.040850957833053265,,,,
META,Logistic (direction),0,1008,252,,0.11920232122326788,0.038928692823727296,,,0.0001,0.5302256132011608,0.00247564582419629,False
META,Logistic (direction),1,1260,252,,0.13062594050458615,0.2537982906280652,,,0.001,0.5414443106632155,0.021395504742246864,False
META,Logistic (direction),2,1512,252,,0.13311422427586977,0.2972392944946934,,,0.001,0.5423849777061116,0.02993551419218016,False
META,Logistic (direction),3,1764,252,,0.10485261737626347,0.2793370306133997,,,0.001,0.5409157374598618,0.04428444298163281,False
META,Logistic (direction),4,2016,252,,0.1298813304085427,0.3258769617926993,,,0.001,0.543634121305017,0.028632678348070546,False
META,Logistic (direction),5,2268,252,,0.11378504523230502,0.3309577990788591,,,0.001,0.5370450890957152,0.04169449933486695,False
META,Logistic (direction),6,2520,252,,0.10233956653129185,0.3213651693295534,,,0.001,0.5103140580883695,0.03436082919729678,False
META,Logistic (direction),7,2772,252,,0.09870878479123267,0.3472987157372549,,,0.001,0.5221675820200185,0.027970733909316887,False
META,Logistic (direction),8,3024,252,,0.10254839814348554,0.34595587806051153,,,0.001,0.5262367241133432,0.036067950724936425,False
META,Logistic (direction),9,3276,252,,0.1033102663464883,0.32257030568399975,,,0.001,0.5343827284315537,0.02818977246361913,False
NFLX,Ridge (returns),0,1008,252,100000.0,0.0017692408520069674,0.00042181857469890795,3.1333819823844966e-05,0.003712775746452791,,,,
NFLX,Ridge (returns),1,1260,252,100000.0,0.0014207942979656012,0.0004972175317621877,3.432087322968992e-05,0.006227810931618854,,,,
NFLX,Ridge (returns),2,1512,252,100000.0,0.0015150935795608766,0.0005265117148371921,3.638769245631544e-05,0.004440725484174805,,,,
NFLX,Ridge (returns),3,1764,252,100000.0,0.0015113079789230157,0.0005169682513551169,3.722757101738124e-05,0.004348825658003222,,,,
NFLX,Ridge (returns),4,2016,252,100000.0,0.0017044597073189044,0.0005381384891072432,4.0711040956378124e-05,0.0071639314038903085,,,,
NFLX,Ridge (returns),5,2268,252,100000.0,0.001594342030394631,0.0005073486429972358,4.0348378891157056e-05,0.007660855894058529,,,,
NFLX,Ridge (returns),6,2520,252,1000000.0,0.0013863811591368223,4.8578600309499004e-05,3.682527487978406e-06,0.0004707640090101175,,,,
NFLX,Ridge (returns),7,2772,252,1000000.0,0.0014167140396678436,4.077649166158989e-05,2.7308587670349986e-06,0.0005507671444876587,,,,
NFLX,Ridge (returns),8,3024,252,1000000.0,0.0012004643559337621,5.1938104556170745e-05,3.563890354349632e-06,0.0010727577214253957,,,,
NFLX,Ridge (returns),9,3276,252,1000000.0,0.001041316797532564,6.0213835965128766e-05,4.6071912983337785e-06,0.0005155762673496138,,,,
NFLX,Ridge (returns),10,3528,252,1000000.0,0.001168519314278938,6.256052613551462e-05,4.408716938002354e-06,0.0005229930468272845,,,,
NFLX,Ridge (returns),11,3780,252,1000000.0,0.0012152081382632487,6.236676565063818e-05,3.962688854261962e-06,0.0005901150772135216,,,,
NFLX,Logistic (direction),0,1008,252,,0.007953191905631289,0.03284773873979318,,,0.0001,0.5019141119801657,0.0017740088352863712,False
NFLX,Logistic (direction),1,1260,252,,0.03173127087639845,0.03115181602500451,,,0.0001,0.5074534850138043,0.0022541032334167776,False
NFLX,Logistic (direction),2,1512,252,,0.010582976085319358,0.032097141815688755,,,0.0001,0.502772339138863,0.0020000080163750634,False
NFLX,Logistic (direction),3,1764,252,,0.004327495264810245,0.035627129809699315,,,0.0001,0.500720070099622,0.0029991468810691016,False
NFLX,Logistic (direction),4,2016,252,,0.02567715718231936,0.041324901611868116,,,0.0001,0.5070824656978453,0.003846969298835513,False
NFLX,Logistic (direction),5,2268,252,,0.021096108950180926,0.24331863168946097,,,0.001,0.5035904854820166,0.014677003565370364,False
NFLX,Logistic (direction),6,2520,252,,0.020624636634414974,0.24385166759163793,,,0.001,0.4946611901974116,0.020409647311076837,False
NFLX,Logistic (direction),7,2772,252,,0.022752376153970782,0.2933462584970333,,,0.001,0.5111919367827016,0.022665194662190316,False
NFLX,Logistic (direction),8,3024,252,,0.03037022048954081,0.299231662854198,,,0.001,0.49988960931566556,0.027771585696897066,False
NFLX,Logistic (direction),9,3276,252,,0.020447287867047397,0.3166507063161743,,,0.001,0.5047320947977798,0.020711822726939232,False
NFLX,Logistic (direction),10,3528,252,,0.026966548409780727,0.3200205633183382,,,0.001,0.509475005165428,0.01705878194628692,False
NFLX,Logistic (direction),11,3780,252,,0.033698324422435234,0.3159407800168916,,,0.001,0.5257437652077552,0.022347284992219427,False
DIS,Ridge (returns),0,1008,252,1000000.0,0.0009351769763695497,1.7091305195769403e-05,1.3662508387666846e-06,0.0004423455538441197,,,,
DIS,Ridge (returns),1,1260,252,100000.0,0.000976622536869636,0.00018885441321746973,1.6078590889359287e-05,0.008472799675125164,,,,
DIS,Ridge (returns),2,1512,252,1000000.0,0.0007685462334204532,1.819021550423419e-05,1.597225585571625e-06,0.0004893831663695099,,,,
DIS,Ridge (returns),3,1764,252,1000000.0,0.000732510516162039,1.8387317348781207e-05,1.4905706378156521e-06,0.0005829009873925239,,,,
DIS,Ridge (returns),4,2016,252,1000000.0,0.0006007344769479067,1.9754101066818086e-05,1.5853273916994858e-06,0.0007426961787091738,,,,
DIS,Ridge (returns),5,2268,252,100000.0,0.0005764290874786409,0.0002125999716158828,1.5885931441874145e-05,0.016442613555701563,,,,
DIS,Ridge (returns),6,2520,252,1000000.0,0.00046517410126542053,2.8689187583389407e-05,3.278549036910207e-06,0.0018664840191582254,,,,
DIS,Ridge (returns),7,2772,252,100000.0,0.0006753625651769705,0.0003506645633387463,3.651741959057887e-05,0.012741771478168915,,,,
DIS,Ridge (returns),8,3024,252,1000000.0,0.0005168260216421275,3.866525534255498e-05,3.608504879061909e-06,0.0020992423645357218,,,,
DIS,Ridge (returns),9,3276,252,1000000.0,0.000362959776353465,2.8957121924216973e-05,3.0082786541889776e-06,0.0008866015148111112,,,,
DIS,Ridge (returns),10,3528,252,1000000.0,0.0003917118164892467,3.0470780993367635e-05,3.187759395818884e-06,0.0009356211620421009,,,,
DIS,Ridge (returns),11,3780,252,1000000.0,0.0003313542077905353,3.053546656962117e-05,3.1692256855010356e-06,0.0011974292689471422,,,,
DIS,Logistic (direction),0,1008,252,,0.14762557101413298,0.3108614137274564,,,0.001,0.5426734152139119,0.023892256203571067,False
DIS,Logistic (direction),1,1260,252,,0.16299647223230676,0.3380330943694786,,,0.001,0.557852374850501,0.03472191442542747,False
DIS,Logistic (direction),2,1512,252,,0.16501158132779836,0.31348745205545314,,,0.001,0.5578748086364125,0.024694153781697363,False
DIS,Logistic (direction),3,1764,252,,0.13409877595439734,0.05456962596868865,,,0.0001,0.5348376099179306,0.006273426604955609,False
DIS,Logistic (direction),4,2016,252,,0.11513268391502778,0.07012016389182278,,,0.0001,0.5293601888819152,0.009481177239384051,False
DIS,Logistic (direction),5,2268,252,,0.1129773065391367,0.06767928646054179,,,0.0001,0.5313458849519577,0.019391674534484954,False
DIS,Logistic (direction),6,2520,252,,0.1096253071071904,0.06641445405407381,,,0.0001,0.5219987197737066,0.01466340501368526,False
DIS,Logistic (direction),7,2772,252,,0.10389265782606893,0.0777313917134781,,,0.0001,0.5308181111509452,0.011164261874261689,False
DIS,Logistic (direction),8,3024,252,,0.0859500615073011,0.07884180051964482,,,0.0001,0.5263947869750061,0.017644246300706344,False
DIS,Logistic (direction),9,3276,252,,0.06473534299191931,0.065174274027614,,,0.0001,0.5143751454234406,0.008255323757696416,False
DIS,Logistic (direction),10,3528,252,,0.06691665000674323,0.06833157816236411,,,0.0001,0.5178603915943483,0.008934283719253325,False
DIS,Logistic (direction),11,3780,252,,0.06246698440817951,0.07170336149808708,,,0.0001,0.5149341079201802,0.010236211985592408,False
AMZN,Ridge (returns),0,1008,252,10000.0,0.001047340667236763,0.001634249575353039,0.0001599238370213234,0.03940303497811099,,,,
AMZN,Ridge (returns),1,1260,252,100000.0,0.0008302298006945829,0.00022447234114652919,1.4856757361447274e-05,0.006038156100305097,,,,
AMZN,Ridge (returns),2,1512,252,1000000.0,0.0009561683522682578,2.5092995235591997e-05,1.4598685516632953e-06,0.0004046598858788138,,,,
AMZN,Ridge (returns),3,1764,252,1000000.0,0.0010582429729186758,2.5728328662690398e-05,1.5450031412388566e-06,0.0005813661286435386,,,,
AMZN,Ridge (returns),4,2016,252,1000000.0,0.0012209941057727486,2.450565660189083e-05,1.6725957155084437e-06,0.0007008858341190887,,,,
AMZN,Ridge (returns),5,2268,252,100000.0,0.0011520345743525453,0.00029077416457053547,1.9303182493299746e-05,0.007439001223307363,,,,
AMZN,Ridge (returns),6,2520,252,100000.0,0.0010548856696672988,0.0003395506109928679,2.8346408253515283e-05,0.01017328294335697,,,,
AMZN,Ridge (returns),7,2772,252,100000.0,0.0011363049927999925,0.00040306060718338995,2.8270112336324032e-05,0.010056953699782503,,,,
AMZN,Ridge (returns),8,3024,252,100000.0,0.0010573682582089615,0.0003962819312630911,2.4592760726052112e-05,0.01782579765847744,,,,
AMZN,Ridge (returns),9,3276,252,100000.0,0.000832043405614908,0.00040194000484486164,2.849843479606398e-05,0.0058351737042468405,,,,
AMZN,Ridge (returns),10,3528,252,100000.0,0.0009345658708093171,0.000424209541562292,3.172877887641557e-05,0.008506466633782019,,,,
AMZN,Ridge (returns),11,3780,252,100000.0,0.000910314808737007,0.0004352806842539341,3.3363619857658934e-05,0.00949928115240796,,,,
AMZN,Logistic (direction),0,1008,252,,0.04768944246300616,0.23663468503756308,,,0.001,0.5172026136447934,0.026452472565609304,False
AMZN,Logistic (direction),1,1260,252,,0.05091653878142817,0.27028762705576936,,,0.001,0.5102093262375424,0.028753510540979993,False
AMZN,Logistic (direction),2,1512,252,,0.05314851706833935,0.27050676533422,,,0.001,0.5032408130171359,0.020115874683490315,False
AMZN,Logistic (direction),3,1764,252,,0.08876776763291361,0.28163753789929263,,,0.001,0.5129697763717622,0.02337972306844123,False
AMZN,Logistic (direction),4,2016,252,,0.11722062429132621,0.05035061479530963,,,0.0001,0.529910458189237,0.006519324046731247,False
AMZN,Logistic (direction),5,2268,252,,0.13072118356607404,0.054955234015581875,,,0.0001,0.5346516999217945,0.006207051665962591,False
AMZN,Logistic (direction),6,2520,252,,0.12398111706178716,0.06320661931334162,,,0.0001,0.5301543034027958,0.008216744240470648,False
AMZN,Logistic (direction),7,2772,252,,0.1330187701434103,0.07463431076058973,,,0.0001,0.5365402331982586,0.00829372033103677,False
AMZN,Logistic (direction),8,3024,252,,0.1218600706216866,0.06961098494938837,,,0.0001,0.5342911861575133,0.012609106747438491,False
AMZN,Logistic (direction),9,3276,252,,0.10761943294598558,0.06869742516891453,,,0.0001,0.5220989711857829,0.0046655043994572,False
AMZN,Logistic (direction),10,3528,252,,0.11127334175793248,0.0761242205258557,,,0.0001,0.526977946144758,0.007310898925079202,False
AMZN,Logistic (direction),11,3780,252,,0.10918979775420479,0.07947155194928664,,,0.0001,0.5273498101157307,0.008214878884668745,False
