ticker,fold_id,n,r2_oos,DA,da_minus_majority,ks_stat,ks_p,ks_reject_5pct,test_outside_train_range
CRM,6,252,-0.2740179022592184,44.44444444444444,-10.68376068376069,0.0884920634920635,0.052587449376751,False,0.0039682539682539
CRM,7,252,-0.06782406332533841,48.08510638297872,-2.5531914893617005,0.0407647907647907,0.8247485295574951,False,0.0
CRM,8,252,-0.061523905803768875,49.795918367346935,-1.6326530612244872,0.1412037037037037,0.0001678910107589,True,0.0
CRM,9,252,-0.04358528197057887,53.21888412017167,-3.433476394849788,0.0753968253968254,0.1338236907083808,False,0.0
CRM,10,252,-0.10456015669688234,49.79253112033195,-1.6597510373443924,0.0663265306122448,0.2426271214788201,False,0.0039682539682539
CRM,11,252,-0.12385325792630497,51.24999999999999,0.0,0.0613756613756613,0.324164981889585,False,0.0
DIS,0,252,-0.050776000270466914,53.04347826086957,-2.608695652173909,0.0813492063492064,0.1342452049798466,False,0.0039682539682539
DIS,1,252,-0.04141719498780749,50.62240663900415,-3.734439834024894,0.0507936507936507,0.6383174807973754,False,0.0039682539682539
DIS,2,252,-0.08577951560772457,48.86877828054298,-1.8099547511312208,0.1249999999999999,0.0021768635274287,True,0.0
DIS,3,252,-0.043459592617561826,54.424778761061944,3.0973451327433565,0.0873015873015872,0.0663233436255265,False,0.0
DIS,4,252,-0.05968572660215021,49.557522123893804,-1.3274336283185861,0.0357142857142858,0.9299731237200553,False,0.0
DIS,5,252,-0.057841722503949144,48.51063829787234,-2.9787234042553177,0.0793650793650793,0.1100029730903963,False,0.0158730158730158
DIS,6,252,-0.5582188091937235,47.71784232365145,-2.904564315352692,0.1432539682539682,0.0001480155260325,True,0.0119047619047619
DIS,7,252,-0.05787823761776001,51.28205128205128,-1.7094017094017144,0.0927128427128426,0.0356961366590609,True,0.0
DIS,8,252,-0.08197760561054501,48.11715481171548,-6.694560669456062,0.1729497354497354,1.5239283641063563e-06,True,0.0039682539682539
DIS,9,252,-0.062283296264844745,46.835443037974684,-5.4852320675105535,0.0604395604395604,0.3478846472143992,False,0.0
DIS,10,252,-0.043227604859184865,56.19469026548673,4.867256637168138,0.0393990929705214,0.8462919571759173,False,0.0
DIS,11,252,0.04442589030118793,46.69421487603306,-7.851239669421483,0.0910052910052909,0.037768695723958,True,0.0
GOOGL,0,252,-0.012048971358710414,54.356846473029044,4.149377593360992,0.0595238095238095,0.4624305469379891,False,0.0
GOOGL,1,252,-0.049621564121652195,50.86206896551724,-3.4482758620689724,0.0484126984126984,0.6964515544542726,False,0.0039682539682539
GOOGL,2,252,-0.0831695852601706,52.36051502145923,-2.145922746781115,0.1104497354497354,0.009692223421033,True,0.0
GOOGL,3,252,-0.1255720905725466,48.917748917748916,-9.090909090909093,0.0839002267573696,0.0859260632229036,False,0.0
GOOGL,4,252,0.02883741677528262,54.78260869565217,4.347826086956519,0.0704365079365079,0.2086552524689388,False,0.0
GOOGL,5,252,-0.07139291921814639,47.82608695652174,-7.391304347826089,0.0374779541446208,0.898121498527275,False,0.0039682539682539
GOOGL,6,252,-0.526634381133837,42.916666666666664,-14.583333333333332,0.128968253968254,0.0008968507963078,True,0.0
GOOGL,7,252,0.034735283947087914,57.26495726495726,0.8547008547008517,0.0515873015873016,0.5557148093676451,False,0.0
GOOGL,8,252,0.008525348664962462,51.2396694214876,-2.892561983471076,0.1729497354497354,1.5239283641063563e-06,True,0.0
GOOGL,9,252,-0.035204481316790215,47.05882352941176,-7.563025210084029,0.0964590964590965,0.0242174597254121,True,0.0
GOOGL,10,252,-0.009120108565330298,53.13807531380753,-4.184100418410042,0.0768140589569161,0.1191052853046967,False,0.0
GOOGL,11,252,-0.02125748695457874,52.2633744855967,-1.2345679012345734,0.0716931216931218,0.1689478952180372,False,0.0
GS,0,252,-0.07530542409117924,50.43859649122807,-4.824561403508776,0.1041666666666666,0.0240584096683788,True,0.0
GS,1,252,-0.05648020594791814,51.037344398340245,0.4149377593360981,0.038095238095238,0.9132630732766088,False,0.0
GS,2,252,-0.05531450385696424,51.072961373390555,-4.29184549356223,0.0793650793650793,0.126642233424308,False,0.0
GS,3,252,-0.04284694536994604,45.18828451882845,-7.5313807531380785,0.0691609977324263,0.2340556812497734,False,0.0
GS,4,252,-0.06123700941127708,47.43589743589743,-6.41025641025641,0.0783730158730158,0.1224514743044927,False,0.0039682539682539
GS,5,252,-0.026673661414781114,54.23728813559322,2.5423728813559365,0.041005291005291,0.8281468114561826,False,0.0039682539682539
GS,6,252,-0.6772442760802881,45.04132231404959,-10.330578512396698,0.15,5.9146226468232994e-05,True,0.0
GS,7,252,-0.10058711471295378,45.643153526970956,-5.394190871369292,0.0533910533910533,0.5114176119127932,False,0.0
GS,8,252,-0.09312622705485496,48.52320675105485,-2.53164556962025,0.0572089947089947,0.4186724578732951,False,0.0
GS,9,252,-0.07069848871326889,46.15384615384615,-4.700854700854695,0.0659340659340659,0.2513550402272005,False,0.0
GS,10,252,-0.051616717181871996,51.75438596491229,-2.1929824561403466,0.0680272108843537,0.2177725835312414,False,0.0
GS,11,252,-0.029789433911791896,51.46443514644351,-5.857740585774063,0.0761904761904762,0.1230571272464549,False,0.0
HD,0,252,-0.014919965898841925,52.42290748898678,-2.643171806167399,0.0456349206349205,0.7849207526662364,False,0.0
HD,1,252,-0.06242947478282934,49.57627118644068,-5.508474576271183,0.0523809523809524,0.5996406390041191,False,0.0
HD,2,252,-0.06966998358031806,53.94736842105263,1.3157894736842146,0.0879629629629629,0.0676893960664627,False,0.0
HD,3,252,-0.04741683088004378,51.78571428571429,-4.46428571428571,0.064625850340136,0.3060070561372427,False,0.0
HD,4,252,-0.020624461435040597,47.11111111111111,-5.33333333333334,0.0486111111111111,0.650989465165089,False,0.0039682539682539
HD,5,252,-0.07003061810249345,44.25531914893617,-11.489361702127665,0.0595238095238095,0.3857660024347433,False,0.0238095238095238
HD,6,252,-1.1622827074702333,45.14767932489451,-11.814345991561186,0.1214285714285714,0.002149024577159,True,0.0039682539682539
HD,7,252,-0.09099843403533892,52.118644067796616,-2.9661016949152463,0.0494227994227994,0.610376083353613,False,0.0
HD,8,252,-0.03772338490105964,46.21848739495798,-6.302521008403361,0.1415343915343915,0.0001606626625515,True,0.0
HD,9,252,-0.15994223128756024,47.21030042918455,-6.4377682403433445,0.0305250305250305,0.9773931288607288,False,0.0
HD,10,252,-0.0515166116521264,46.15384615384615,-5.982905982905972,0.1062925170068027,0.0091827022051103,True,0.0
HD,11,252,-0.013348931693946353,52.96610169491526,-1.6949152542372836,0.1095238095238095,0.0064249094313195,True,0.0
JNJ,0,252,-0.05708697620826264,51.98237885462555,-0.8810572687224627,0.0773809523809524,0.1733278455584377,False,0.0
JNJ,1,252,-0.040335393264979924,51.082251082251084,-0.8658008658008587,0.0682539682539682,0.2736570480737494,False,0.0039682539682539
JNJ,2,252,-0.01834894839911949,55.348837209302324,1.3953488372092981,0.0806878306878306,0.1154924556268686,False,0.0
JNJ,3,252,-0.04836277758845675,49.09090909090909,-4.090909090909095,0.0396825396825396,0.8679417601161401,False,0.0119047619047619
JNJ,4,252,-0.031763854803921854,46.22222222222222,-8.444444444444443,0.0744047619047618,0.1610079707556543,False,0.0039682539682539
JNJ,5,252,0.05287514148563399,50.678733031674206,-2.26244343891403,0.0515873015873016,0.5679773790696098,False,0.0119047619047619
JNJ,6,252,-0.22131328399131744,45.9915611814346,-8.016877637130799,0.0876984126984127,0.0560989535935273,False,0.0039682539682539
JNJ,7,252,-0.11306930550977357,46.25550660792951,-3.9647577092511046,0.0696248196248195,0.2047013254340599,False,0.0
JNJ,8,252,-0.011805584262192248,54.62555066079295,2.643171806167399,0.1018518518518518,0.0150519935032349,True,0.0
JNJ,9,252,0.00023166434932686553,52.888888888888886,0.8888888888888835,0.0454822954822954,0.7033355253242061,False,0.0
JNJ,10,252,-0.06457020087307108,47.78761061946903,-4.867256637168143,0.0643424036281179,0.2742220198614193,False,0.0
JNJ,11,252,-0.020513485755454752,51.09170305676856,-7.423580786026207,0.0894179894179895,0.0432959155988665,True,0.0
JPM,0,252,-0.0922326549407535,49.130434782608695,-6.521739130434784,0.117063492063492,0.0075455524675378,True,0.0
JPM,1,252,-0.07361363529382281,45.14767932489451,-6.329113924050628,0.0452380952380951,0.7719047184936885,False,0.0
JPM,2,252,-0.04970153713935521,49.77777777777778,-6.666666666666665,0.1362433862433862,0.000604360377734,True,0.0
JPM,3,252,-0.0688410596077107,48.29059829059829,-2.1367521367521345,0.1145124716553288,0.0057643246625662,True,0.0
JPM,4,252,0.05044459948512381,62.83185840707964,8.849557522123897,0.0714285714285714,0.1958304213101488,False,0.0
JPM,5,252,-0.04550564665602108,48.706896551724135,-7.327586206896547,0.0573192239858906,0.4327556351325891,False,0.0158730158730158
JPM,6,252,-0.7833029569861418,47.325102880658434,-4.115226337448558,0.1436507936507937,0.0001404065518641,True,0.0
JPM,7,252,-0.10341035748445204,44.34782608695652,-6.086956521739129,0.0454545454545454,0.711847298514342,False,0.0
JPM,8,252,-0.06356524150791021,47.5206611570248,-2.8925619834710705,0.0899470899470898,0.043971967976363,True,0.0
JPM,9,252,-0.01293946284003189,54.20168067226891,-4.621848739495804,0.1123321123321123,0.0050598219059234,True,0.0
JPM,10,252,-0.012456810512155192,52.17391304347826,-4.347826086956519,0.0637755102040816,0.2837733329103647,False,0.0
JPM,11,252,-0.009596563346808917,45.02164502164502,-10.389610389610388,0.058994708994709,0.3709079876704011,False,0.0
KO,0,252,-0.05900139461447251,48.38709677419355,-4.147465437788012,0.0555555555555555,0.5514488072404921,False,0.0039682539682539
KO,1,252,-0.1742024070332251,43.43891402714932,-8.144796380090503,0.0396825396825397,0.8868899876292,False,0.0
KO,2,252,0.019982712367403566,53.669724770642205,1.834862385321101,0.0839947089947089,0.0911120868707864,False,0.0
KO,3,252,-0.10720545313688556,45.11627906976744,-10.697674418604652,0.1009070294784579,0.0212357005545069,True,0.0
KO,4,252,-0.02611786376961045,47.767857142857146,-5.803571428571424,0.060515873015873,0.3734532984866157,False,0.0039682539682539
KO,5,252,-0.09310025970469704,48.214285714285715,-4.910714285714285,0.0480599647266314,0.6570168002757685,False,0.0079365079365079
KO,6,252,-0.29449831156207695,51.271186440677965,-0.4237288135593209,0.1416666666666667,0.0001825344018612,True,0.0119047619047619
KO,7,252,-0.05170485993238283,48.87892376681614,-8.071748878923762,0.0602453102453102,0.3596614020415868,False,0.0
KO,8,252,-0.0774440427508345,50.21459227467812,-2.5751072961373356,0.0757275132275132,0.1328733459650324,False,0.0
KO,9,252,-0.02553004948763915,54.112554112554115,2.164502164502169,0.07020757020757,0.191135176446527,False,0.0
KO,10,252,-0.028501498287395677,50.22026431718062,-4.405286343612335,0.0289115646258503,0.9867012029992664,False,0.0
KO,11,252,-0.05895028158876836,45.689655172413794,-4.741379310344823,0.0751322751322751,0.132818031220651,False,0.0
MCD,0,252,-0.05594429993492711,46.04651162790698,-5.116279069767443,0.0704365079365079,0.262595274179163,False,0.0039682539682539
MCD,1,252,-0.03321650325941139,53.61702127659574,-0.42553191489361764,0.1,0.0285905085119774,True,0.0039682539682539
MCD,2,252,-0.014430494879391631,54.26008968609865,-0.4484304932735439,0.0575396825396825,0.4600274324571566,False,0.0039682539682539
MCD,3,252,-0.08564302769905052,52.07373271889401,-7.834101382488479,0.0833333333333333,0.0896256615432425,False,0.0039682539682539
MCD,4,252,-5.044969303580338e-05,58.64978902953587,7.1729957805907185,0.0902777777777777,0.0494321563141107,True,0.0
MCD,5,252,-0.07956125510831202,49.137931034482754,-5.603448275862072,0.058641975308642,0.4041788078215075,False,0.0277777777777777
MCD,6,252,-1.1405753325697505,45.614035087719294,-7.4561403508771935,0.107936507936508,0.0089943310844903,True,0.0079365079365079
MCD,7,252,-0.14242154647442895,48.69565217391305,-3.0434782608695645,0.044011544011544,0.7479923835509462,False,0.0
MCD,8,252,-0.027933976116034653,50.21459227467812,-2.145922746781115,0.1097883597883598,0.006839310193723,True,0.0
MCD,9,252,-0.05302086401517725,50.0,-5.909090909090908,0.0409035409035408,0.8153742225651132,False,0.0
MCD,10,252,-0.002055110650914349,50.0,-1.7543859649122862,0.0569727891156461,0.4166828505516898,False,0.0
MCD,11,252,-0.02622277034909426,50.0,-1.3157894736842035,0.0714285714285714,0.1720222121526722,False,0.0
META,0,252,-0.06363099794686788,53.98230088495575,-0.8849557522123908,0.183531746031746,2.188240491552414e-06,True,0.0
META,1,252,-0.1510563125847233,53.58649789029536,-0.42194092827003704,0.073015873015873,0.2061193289977073,False,0.0039682539682539
META,2,252,-0.1092107412814507,55.41666666666667,4.583333333333339,0.0542328042328041,0.536262097586626,False,0.0
META,3,252,-0.06810694609571577,50.81967213114754,-7.786885245901642,0.0742630385487528,0.1691805698021276,False,0.0
META,4,252,-0.012415935744187756,52.719665271966534,2.5104602510460317,0.0719246031746031,0.1896513180658011,False,0.0
META,5,252,-0.06972003177401076,53.90946502057613,3.703703703703709,0.1296296296296296,0.0008967538793772,True,0.0039682539682539
META,6,252,-0.021915208804724085,49.37238493723849,-2.510460251046026,0.0988095238095239,0.021522702534592,True,0.0
META,7,252,-0.051526934464299234,51.21951219512195,-2.0325203252032464,0.0454545454545455,0.711847298514342,False,0.0
META,8,252,-0.07281882951382546,51.68067226890757,-1.680672268907557,0.0304232804232804,0.97879008179081,False,0.0
META,9,252,-0.042002476857959214,53.13807531380753,2.9288702928870314,0.0808913308913308,0.0892161555881847,False,0.0
MRK,0,252,-0.0064542349317147085,54.8936170212766,3.404255319148941,0.0416666666666666,0.8667001251621593,False,0.0
MRK,1,252,-0.06722103084915187,50.0,-1.304347826086949,0.0841269841269841,0.0985147194266472,False,0.0
MRK,2,252,-0.014481829640589527,53.275109170305676,0.4366812227074246,0.0529100529100529,0.5680669248208342,False,0.0039682539682539
MRK,3,252,-0.13955258341076426,46.08294930875576,-5.0691244239631335,0.1031746031746031,0.0172848765383308,True,0.0
MRK,4,252,0.014375241331990085,54.700854700854705,-1.2820512820512775,0.0639880952380952,0.3080154877831421,False,0.0
MRK,5,252,-0.0594946930210416,50.212765957446805,-2.127659574468088,0.0590828924162257,0.3949072759693534,False,0.0039682539682539
MRK,6,252,-0.022506480492936465,53.94736842105263,2.6315789473684292,0.0841269841269841,0.074498690589683,False,0.0
MRK,7,252,-0.04722818259605477,50.22026431718062,-1.3215859030836996,0.0533910533910533,0.5114176119127932,False,0.0039682539682539
MRK,8,252,-0.0451860398170294,48.484848484848484,-8.658008658008654,0.0628306878306879,0.3066119572281839,False,0.0
MRK,9,252,-0.0165319944436082,47.23404255319149,-7.234042553191489,0.03998778998779,0.83586084178339,False,0.0
MRK,10,252,-0.04904588584659253,43.04347826086957,-8.260869565217382,0.08078231292517,0.0885146318474537,False,0.0
MRK,11,252,0.01245071668046649,53.47826086956522,0.43478260869564966,0.13994708994709,0.0001712913307254,True,0.0
MSFT,0,252,-0.1068444373567452,47.391304347826086,-3.478260869565214,0.0625,0.4007965392025766,False,0.0
MSFT,1,252,-0.02103257361027744,50.877192982456144,-0.43859649122807154,0.0492063492063492,0.6771248461562692,False,0.0079365079365079
MSFT,2,252,-0.02505662652095486,55.00000000000001,3.1818181818181857,0.123015873015873,0.0026979135916305,True,0.0
MSFT,3,252,-0.11285000280307123,48.87892376681614,-9.865470852017937,0.1252834467120181,0.0018255496900966,True,0.0
MSFT,4,252,0.029241381722835524,56.22317596566524,0.42918454935623185,0.0833333333333333,0.0852306258518629,False,0.0
MSFT,5,252,0.0866971739823823,55.84415584415584,-3.0303030303030387,0.0824514991181658,0.087533416131404,False,0.0079365079365079
