ticker,model,n,DA,majority,DA_minus_majority,PT_p,R2_OOS,RMSE_bps,alpha_ann,t_alpha,p_alpha,beta,exposure
JPM,Tree Ensemble,3024,49.49964260185847,52.930664760543245,-3.431022158684777,0.8756881949465101,-0.2018174128828749,183.346943786037,-0.06955605231520444,-1.8100253247492861,0.07039115486429316,0.5194541387536253,0.564484126984127
JPM,Zero return,3024,47.069335239456755,52.930664760543245,-5.861329521086489,,-0.0009806711235698096,167.32748162074526,0.0,,,0.0,0.0
KO,AR(1) returns,3024,52.83228433913365,52.98037763791188,-0.14809329877822908,0.1157436755671718,-0.001130906751970251,111.1413568729862,0.00854983195196676,0.4149653774191546,0.6781967056039689,0.79168087766873,0.8478835978835979
KO,"ARIMA(5, 0, 0) returns",3024,52.425027767493525,52.98037763791188,-0.5553498704183535,0.10957830158463311,-0.0066086854822784424,111.44500210082909,-0.020853227808849625,-0.9139425097266556,0.36081996635267766,0.7192845973845508,0.7060185185185185
KO,Historical mean,3024,52.98037763791188,52.98037763791188,0.0,,0.0,111.07856487143827,-3.199346726567806e-05,-1.0230050270955608,0.30638735197241634,1.0000072710972858,1.0
KO,Random sign,3024,52.46205109218808,52.98037763791188,-0.5183265457238018,0.009663158009633731,-0.7482883425960429,146.87124994082015,0.020693586720508236,0.8156023156146465,0.41479190136205196,0.5070655354933948,0.49834656084656087
KO,Tree Ensemble,3024,48.94483524620511,52.98037763791188,-4.03554239170677,0.9299392214911772,-0.11799148185010755,117.44904974869934,-0.06302168398640784,-2.4810947395032317,0.013151969031479136,0.5039667167178645,0.517526455026455
KO,Zero return,3024,47.019622362088114,52.98037763791188,-5.9607552758237645,,-0.0005011750606047638,111.10639628801279,0.0,,,0.0,0.0
MCD,AR(1) returns,3024,53.52164343360235,53.26485693323551,0.2567865003668457,0.01779826955303879,0.0063681427563735404,123.96522411810841,0.026804273595356233,1.1124927500233275,0.26601483372792895,0.7682798471881083,0.7748015873015873
MCD,"ARIMA(5, 0, 0) returns",3024,54.218635363169476,53.26485693323551,0.9537784299339713,0.0028928538486221685,-0.0025858054512761797,124.52251744362489,0.002415501022315266,0.1070111303085649,0.9147872529647614,0.807116209685821,0.7377645502645502
MCD,Historical mean,3024,53.26485693323551,53.26485693323551,0.0,,0.0,124.36183349742369,-3.272217172669821e-05,-1.0460612947658967,0.29561639437570414,1.0000104057390231,1.0
MCD,Random sign,3024,52.201027146001465,53.26485693323551,-1.0638297872340385,0.05329878255281372,-0.7042575483914613,162.3509108190303,-0.008303554967667945,-0.2910458949486593,0.7710361921179215,0.4711954928258076,0.49834656084656087
MCD,Tree Ensemble,3024,50.733675715333824,53.26485693323551,-2.531181217901679,0.2614671778428087,-0.2630465352377589,139.76447330951586,-0.04658505370524729,-1.6324149834899215,0.1026962784211596,0.5269638925305011,0.5142195767195767
MCD,Zero return,3024,46.735143066764486,53.26485693323551,-6.529713866471015,,-0.001083114758130277,124.42916433920529,0.0,,,0.0,0.0
META,AR(1) returns,2520,53.283145127561696,52.446675031367626,0.8364700961940641,0.029056495981900857,-0.00026407141477235996,248.7204653439579,0.028746877466906375,0.6868313649458936,0.4922522486861018,0.8684061976179395,0.9265873015873016
META,"ARIMA(5, 0, 0) returns",2520,52.32120451693852,52.446675031367626,-0.12547051442910462,0.243416280738464,-0.0028258287750431155,249.0387583162642,0.00793107618727932,0.13958333500398817,0.8890003715614794,0.6991335488444623,0.828968253968254
META,Historical mean,2520,52.446675031367626,52.446675031367626,0.0,,0.0,248.68763186401935,-3.782216997083568e-05,-1.007691644141536,0.31369934063487576,1.0000013826737832,1.0
META,Random sign,2520,51.275616896695944,52.446675031367626,-1.1710581346716875,0.11963247317139819,-0.8599932648838342,339.1640968520767,0.022765474154086973,0.36937057502837667,0.7118825859232955,0.45140355370128604,0.49523809523809526
META,Tree Ensemble,2520,52.57214554579674,52.446675031367626,0.12547051442910462,0.03244342604512309,-0.06096132730720849,256.15566427741396,0.0363921321368286,0.6152970863678252,0.5384141452222645,0.6477333246892362,0.6242063492063492
META,Zero return,2520,47.553324968632374,52.446675031367626,-4.893350062735258,,0.00032422504440865474,248.64731321643308,0.0,,,0.0,0.0
MRK,AR(1) returns,3024,51.4668598333937,52.01014125316914,-0.5432814197754432,0.28708775731778885,0.0003233705303974377,140.640024336288,0.01949599949415261,0.7089442159505421,0.4784137808301484,0.7600611222458817,0.8088624338624338
MRK,"ARIMA(5, 0, 0) returns",3024,50.45273451647954,52.01014125316914,-1.5574067366896038,0.4772774256120579,-0.002677288244729903,140.85094079850555,-0.0018494907873108728,-0.06306604645689003,0.9497180822973482,0.7079392276993297,0.6967592592592593
MRK,Historical mean,3024,52.01014125316914,52.01014125316914,0.0,,0.0,140.66276927235057,-3.1790113368739776e-05,-1.0165543548513156,0.3094468548540724,1.0000044262766479,1.0
